wavenumber, 25C 0_ MeOH, 25C 20MeOH 1WEEK, 50C 0_ MeOH 4WEEK, 50C 0_MeOH 1WEEK, 50C 10_MeOH 4WEEK, 50C 20MeOH 1WEEK, 50C 20_MeOH 4WEEK, 80C 0_ MeOH 4WEEK, 80C 0_MeOH 1WEEK, 80C 10MeOH 4WEEK, 80C 10_MeOH 1WEEK, 80C 20_MeOH 1WEEK, 80C 20_MeOH 4WEEK
848.5254,0.1321276,0.1321012,0.1316947,0.1301427,0.1329228,0.1325215,0.1312424,0.1299202,0.1298044,0.1317334,0.1310011,0.129404,0.1300352
850.4539,0.1299848,0.1298782,0.1295003,0.1288161,0.1307204,0.1304018,0.1296535,0.1275479,0.1276395,0.1288755,0.1298402,0.1265679,0.1278321
852.3823,0.1268572,0.1280789,0.1276631,0.1270514,0.1285972,0.1286499,0.1264626,0.1254892,0.1252344,0.1258687,0.1283965,0.1255245,0.125901
854.3108,0.1243532,0.1266655,0.1260028,0.124915,0.1266459,0.1264563,0.124369,0.1241341,0.1238035,0.1241199,0.1262425,0.1244757,0.1242471
856.2393,0.1232307,0.1250268,0.1240709,0.1232944,0.1246841,0.1240053,0.1232387,0.123239,0.1222232,0.1223468,0.1239677,0.1223325,0.1221879
858.1677,0.1215529,0.1229493,0.1219235,0.1212348,0.1228044,0.122183,0.1219503,0.120896,0.1200832,0.1202574,0.1219918,0.1195465,0.12004
860.0962,0.1205486,0.1208198,0.1206841,0.1186582,0.1206374,0.120857,0.1203979,0.1187991,0.117814,0.118767,0.1201892,0.1179231,0.1181486
862.0247,0.1192051,0.1186813,0.1200418,0.1172161,0.1186352,0.1196272,0.1178201,0.1177992,0.115805,0.1168962,0.117998,0.1158363,0.1169031
863.9531,0.1168487,0.115962,0.1184512,0.1157473,0.1172955,0.1179008,0.1154113,0.1159405,0.1147395,0.1147923,0.1158837,0.1134969,0.1152181
865.8816,0.1155361,0.1138488,0.1154557,0.1134255,0.1154145,0.1153674,0.1138302,0.1133533,0.1129973,0.1124266,0.1133501,0.1123684,0.1127788
867.8101,0.1138031,0.1119395,0.1134437,0.1119392,0.112459,0.1128993,0.1117807,0.1104962,0.1105168,0.1104159,0.1113036,0.1103146,0.1106898
869.7385,0.1107667,0.1102629,0.1116048,0.1103007,0.1102336,0.1104936,0.1087146,0.1088151,0.1088474,0.1084594,0.1094602,0.1077072,0.1086646
871.667,0.1089692,0.1093758,0.1091089,0.1081015,0.1092589,0.1083772,0.1064395,0.1074293,0.1070675,0.1065264,0.1080935,0.1060614,0.1065376
873.5955,0.1077263,0.1076157,0.1069406,0.1067004,0.1074909,0.1066941,0.1050661,0.105582,0.1048174,0.104793,0.106044,0.1040587,0.1044557
875.5239,0.1058514,0.1055853,0.1065706,0.1055553,0.1060259,0.1050888,0.1040877,0.103764,0.1035562,0.103383,0.1039032,0.10223,0.1035641
877.4524,0.1049229,0.1044483,0.1057706,0.1040095,0.1046666,0.1033224,0.1030179,0.1024946,0.1021406,0.1023097,0.1018556,0.1010562,0.1024284
879.3809,0.104279,0.1038712,0.1040504,0.1023496,0.1035189,0.1018059,0.1018339,0.1006092,0.1004197,0.1011499,0.1010036,0.0994152,0.1007516
881.3093,0.1024271,0.1022303,0.1022089,0.1012873,0.1022722,0.1008662,0.1007252,0.09934384,0.09899791,0.09943782,0.1002319,0.09755279,0.09870199
883.2378,0.1009452,0.1006952,0.1007034,0.09975751,0.1005661,0.09946799,0.09882844,0.09904706,0.09773625,0.09805826,0.09834746,0.09611416,0.09677166
885.1663,0.1005517,0.09969202,0.09957515,0.09801486,0.09891648,0.09795084,0.09680242,0.09694394,0.09697405,0.0966884,0.09721325,0.09509315,0.0954823
887.0947,0.09975484,0.09889296,0.0985604,0.09675804,0.0979706,0.09726075,0.09509562,0.09518328,0.09575918,0.09508316,0.09623341,0.09421371,0.09425895
889.0232,0.09783228,0.09744749,0.09740179,0.09587573,0.09694824,0.09644411,0.09360224,0.09397006,0.09432004,0.09341255,0.09431531,0.09259608,0.09309273
890.9517,0.09595106,0.09585292,0.09594788,0.09524924,0.09494518,0.09573295,0.09278936,0.09290971,0.0924682,0.09186446,0.09256226,0.09110918,0.09201637
892.8801,0.0947969,0.09449094,0.09393053,0.09362374,0.09318553,0.09422705,0.09210934,0.09193324,0.09078117,0.09032542,0.09156223,0.09023654,0.09049169
894.8086,0.09333396,0.09323111,0.09231404,0.09189959,0.09204876,0.09251863,0.09121144,0.09041302,0.08965455,0.088768,0.09054993,0.08916906,0.08887894
896.7371,0.09174281,0.09175341,0.09099431,0.09088512,0.09053528,0.09144606,0.09010877,0.08914733,0.08881401,0.08747471,0.08875044,0.08760073,0.08726057
898.6655,0.08994706,0.09022235,0.08955803,0.08954365,0.08927742,0.08969402,0.08822211,0.08787072,0.08702541,0.08606829,0.08679624,0.0858494,0.08557275
900.594,0.08782209,0.08849846,0.08827148,0.08746324,0.08746709,0.08792455,0.08651967,0.08632982,0.08523946,0.08461078,0.0849458,0.08423213,0.08392205
902.5225,0.08664186,0.08725733,0.08678588,0.08536326,0.08554124,0.08701229,0.08428342,0.08458457,0.0842053,0.08297492,0.08348826,0.08267087,0.08254495
904.4509,0.08527196,0.08562642,0.08516883,0.08380915,0.08426857,0.08567368,0.08273047,0.08298438,0.08360779,0.08140273,0.08198033,0.08181857,0.08114464
906.3794,0.08357991,0.08400989,0.08400954,0.08271123,0.08247299,0.08423623,0.08136337,0.08158481,0.08237397,0.08021656,0.08080249,0.08059417,0.08014519
908.3079,0.08254251,0.08301146,0.08298956,0.08159413,0.0812012,0.08268149,0.08006024,0.08065412,0.08068796,0.07936123,0.07996284,0.07938895,0.07889143
910.2363,0.08187762,0.0818973,0.08154,0.0806163,0.08045325,0.08133253,0.07902019,0.07941011,0.07966742,0.07764342,0.07869448,0.07808994,0.07761934
912.1648,0.08107751,0.08045337,0.08026711,0.07957994,0.07963068,0.08038586,0.07802419,0.07792664,0.0787672,0.07624309,0.07729214,0.07664867,0.07639733
914.0933,0.08018345,0.07922394,0.07945412,0.07812785,0.07890768,0.07938621,0.07726929,0.0765672,0.07722346,0.0762019,0.07673956,0.07576355,0.07553169
916.0217,0.07861008,0.07852162,0.07848304,0.0771113,0.07813781,0.07858126,0.076411,0.07506768,0.07622571,0.07556198,0.07576493,0.07458578,0.07475782
917.9502,0.07721514,0.07785798,0.07744228,0.07658772,0.07624664,0.07806079,0.07538453,0.07424552,0.07543928,0.07438879,0.07429746,0.07314917,0.07357931
919.8787,0.07696348,0.07739991,0.07685467,0.0759837,0.07552022,0.07705404,0.07455108,0.07357739,0.07443304,0.07302665,0.07303779,0.07203579,0.07222431
921.8071,0.07614172,0.07632433,0.07543381,0.07496008,0.07531954,0.07575145,0.07359874,0.07233807,0.07332873,0.07135363,0.07242478,0.07134953,0.07124028
923.7356,0.07509458,0.07506692,0.07402913,0.07383876,0.07403109,0.07481981,0.07253475,0.07121014,0.07208269,0.06979701,0.07170515,0.07064384,0.07028951
925.6641,0.07410014,0.07445683,0.07278759,0.07273208,0.07235416,0.07414439,0.07135109,0.07034024,0.07092058,0.06855962,0.0704537,0.06916133,0.06930635
927.5925,0.07311823,0.07367717,0.07200713,0.07218695,0.07103587,0.07330499,0.07061296,0.0690036,0.06960853,0.06781565,0.06909858,0.06773121,0.0685869
929.521,0.0719555,0.07263525,0.07147337,0.07108309,0.06991509,0.07249869,0.06972422,0.06802428,0.06836939,0.06709123,0.06795363,0.06703207,0.06765237
931.4495,0.07085375,0.07125214,0.07079084,0.06981728,0.06928489,0.07159515,0.06845968,0.06722203,0.06742457,0.06656669,0.06672349,0.06614321,0.0667146
933.3779,0.06980187,0.06984811,0.0698281,0.06880382,0.06879722,0.07019027,0.06725986,0.06603622,0.06667446,0.06525392,0.06575599,0.06544557,0.065496
935.3064,0.06854049,0.06887289,0.06855139,0.06778981,0.06761156,0.06911463,0.06630602,0.06528947,0.06584775,0.0639698,0.06547894,0.06460831,0.06461734
937.2349,0.0675636,0.06879594,0.06708028,0.06664413,0.06680803,0.06838184,0.06520233,0.06457829,0.06526644,0.06317512,0.06494537,0.06401791,0.06396585
939.1633,0.06716502,0.06809419,0.06582075,0.06549218,0.06600976,0.06767963,0.06476098,0.06384585,0.06443863,0.06290342,0.06384385,0.0633826,0.06307726
941.0918,0.06657522,0.06706087,0.06528022,0.06482429,0.06508903,0.06721061,0.06448299,0.06266611,0.06388903,0.06250217,0.06272572,0.06250894,0.06219498
943.0203,0.06527549,0.06648903,0.06495541,0.06420978,0.0644256,0.06657248,0.06373893,0.06181459,0.06284326,0.06172158,0.06178548,0.06124114,0.06143609
944.9487,0.06453449,0.06629603,0.06421255,0.06393617,0.06390715,0.06613209,0.06343222,0.06101831,0.06170179,0.06057571,0.06158189,0.06022223,0.06061479
946.8772,0.06416342,0.06629927,0.06319758,0.06383514,0.06299416,0.06564621,0.0629377,0.06027655,0.0612269,0.05989486,0.06145671,0.05989661,0.06019227
948.8057,0.064057,0.06530625,0.06300726,0.06330352,0.06235297,0.06484203,0.06230619,0.05958169,0.06080101,0.05908223,0.06057955,0.06010067,0.05956379
950.7341,0.06404755,0.06458525,0.0629187,0.06241302,0.0620905,0.06432404,0.06178506,0.05924752,0.06047431,0.05831818,0.05959271,0.05999342,0.05878091
952.6626,0.0635241,0.06445935,0.06216367,0.0618756,0.06147717,0.06411875,0.0613197,0.0589698,0.05970059,0.05770523,0.05888411,0.059138,0.05813026
954.5911,0.06250741,0.06409075,0.06103329,0.06111475,0.06129218,0.06378464,0.06100645,0.05837181,0.05877624,0.05745842,0.05799024,0.0583709,0.05769403
956.5195,0.06128867,0.06346347,0.06036057,0.06040138,0.06117205,0.06317975,0.06008766,0.05763322,0.05801319,0.05699128,0.05737182,0.05789767,0.05711979
958.448,0.06070654,0.06287826,0.05995766,0.05975116,0.06074533,0.06281438,0.05929658,0.05722807,0.05751428,0.05605858,0.05717996,0.05720513,0.05646479
960.3765,0.06053159,0.0624509,0.05969131,0.05920874,0.06009569,0.06298658,0.05887508,0.05615155,0.05735643,0.05539663,0.05676696,0.05701916,0.05584913
962.3049,0.06041745,0.06221093,0.0588983,0.05902104,0.05966702,0.06341285,0.05880572,0.05547347,0.05679283,0.05484981,0.05620853,0.05730554,0.05543672
964.2334,0.06037469,0.06204062,0.05832444,0.05846263,0.05936363,0.06273659,0.05897496,0.05552433,0.05612369,0.05428622,0.05597715,0.05703798,0.05529542
966.1619,0.05999787,0.06182731,0.05837962,0.05828457,0.05924254,0.06195715,0.05917346,0.05534235,0.05607686,0.05411122,0.05550061,0.05640476,0.05517009
968.0903,0.06034674,0.06199869,0.05783532,0.05852689,0.05888688,0.06239569,0.05917886,0.05524048,0.05617527,0.05391798,0.05492117,0.05648105,0.05483432
970.0188,0.06043394,0.06246295,0.0576812,0.05858665,0.05887045,0.06232474,0.05859036,0.05497536,0.05589209,0.05334028,0.055083,0.05675892,0.05500909
971.9473,0.05994141,0.06242201,0.05804462,0.0585408,0.0594716,0.06246237,0.05814825,0.05437552,0.05530137,0.05300668,0.0551366,0.05670681,0.05533509
973.8757,0.05950774,0.06220733,0.05800243,0.05849876,0.059718,0.06253698,0.05799498,0.05405455,0.05510801,0.05300735,0.05482041,0.05678036,0.05507826
975.8042,0.05974808,0.06180527,0.05810632,0.05819511,0.05938133,0.06248028,0.05813606,0.05395321,0.05514337,0.05253618,0.05414763,0.05641947,0.05468661
977.7327,0.0598482,0.06174385,0.05808469,0.05782366,0.05917567,0.06245285,0.05872902,0.05372014,0.05506419,0.05225192,0.05385448,0.05593886,0.05445623
979.6611,0.05928796,0.06225162,0.05791179,0.05726882,0.05884814,0.06227192,0.05885467,0.05319352,0.0548409,0.05220028,0.05382931,0.05623309,0.05442242
981.5896,0.0589802,0.06241884,0.05760144,0.05722535,0.05824986,0.06233625,0.05836847,0.05277685,0.05416272,0.05207583,0.05374065,0.05669099,0.05482541
983.5181,0.05934627,0.06231017,0.05718899,0.05744639,0.05818265,0.06302679,0.05840592,0.05245598,0.05375194,0.05173316,0.05409475,0.05674747,0.05526999
985.4465,0.05944303,0.06238544,0.05746542,0.05748637,0.05844095,0.06330118,0.05888187,0.05225036,0.05394841,0.05139688,0.05418719,0.05719266,0.05517678
987.375,0.05929187,0.06262715,0.05781598,0.05716673,0.05847859,0.06361712,0.05958135,0.05270845,0.05418535,0.05141873,0.05409002,0.05771863,0.05543431
989.3035,0.05914563,0.06290013,0.05782839,0.05717232,0.05870049,0.06441665,0.0604063,0.05241534,0.05437184,0.05165083,0.05393265,0.05798074,0.05599958
991.2319,0.05930946,0.06345108,0.05771174,0.05736615,0.05913386,0.06550513,0.06050387,0.05181066,0.05411107,0.05151602,0.05418933,0.05863268,0.05592477
993.1604,0.05919355,0.06407478,0.05738921,0.05700869,0.05922386,0.06598623,0.06100321,0.05160038,0.05332331,0.05119298,0.05453444,0.05984926,0.05602586
995.0889,0.0590243,0.06450459,0.05651988,0.0568494,0.05921292,0.06608869,0.06226125,0.05179356,0.05284038,0.05120223,0.05435099,0.06052272,0.05658103
997.0173,0.05859055,0.06471413,0.05584736,0.05655959,0.05924877,0.06686801,0.06295539,0.05184108,0.05261397,0.05157978,0.05442092,0.06053647,0.05724414
998.9458,0.05800781,0.0656701,0.0556697,0.05599758,0.05992502,0.06815268,0.0637854,0.05137487,0.05238775,0.05195478,0.05488918,0.06182139,0.05814719
1000.874,0.05774486,0.06709869,0.05574737,0.05542046,0.06038314,0.070113,0.06550405,0.05116648,0.05194198,0.05184519,0.05513209,0.06397333,0.05984036
1002.803,0.05780534,0.06896912,0.05603245,0.05563666,0.06173957,0.07265832,0.06852137,0.05073462,0.05169494,0.05174208,0.05579213,0.06714703,0.06175206
1004.731,0.05785175,0.07155299,0.05548935,0.05596125,0.06329803,0.07586751,0.0727776,0.05013491,0.05152967,0.05221542,0.05678316,0.07078955,0.06426425
1006.66,0.05796548,0.07566392,0.05491373,0.05630411,0.06507841,0.08037247,0.07802284,0.05016377,0.05180077,0.05335901,0.05864884,0.07564703,0.06795572
1008.588,0.05854941,0.08092079,0.05547727,0.0565394,0.0674592,0.08616728,0.08384203,0.04985367,0.05184635,0.05543424,0.06154836,0.08221538,0.07253711
1010.517,0.05915558,0.08602766,0.05674793,0.05651381,0.07046251,0.09162246,0.09029577,0.05065426,0.05215123,0.05738547,0.06402244,0.08896864,0.07793953
1012.445,0.05973652,0.08977305,0.05762187,0.05667593,0.07353371,0.09567644,0.09637395,0.05159004,0.0526957,0.05925496,0.06619102,0.09462498,0.08319838
1014.374,0.06019619,0.09242991,0.05783691,0.05709711,0.07519668,0.09922708,0.0996773,0.05120782,0.05297864,0.06056588,0.06795352,0.0980375,0.08648866
1016.302,0.06021465,0.09294032,0.05758665,0.05721526,0.07537681,0.1003699,0.09972132,0.05102981,0.05228481,0.06064569,0.0687157,0.09856161,0.08745027
1018.23,0.06005847,0.09124652,0.05696166,0.05708204,0.07421533,0.09761696,0.09758353,0.05120737,0.05144772,0.05992544,0.06722404,0.09599937,0.08532366
1020.159,0.05962855,0.08812826,0.05654366,0.05667959,0.07199993,0.09316504,0.09354815,0.05126796,0.05099597,0.05848716,0.06499212,0.09100387,0.08063442
1022.087,0.05952438,0.08429179,0.05640442,0.05634685,0.06945501,0.08827359,0.08859126,0.05077141,0.05083112,0.05649766,0.06305921,0.08498605,0.0753696
1024.016,0.05970926,0.0801008,0.05593208,0.05670806,0.06673017,0.0837664,0.08304487,0.05065664,0.05073681,0.05431439,0.06074693,0.07944572,0.07042522
1025.944,0.0600205,0.07638489,0.05568484,0.05735858,0.06432999,0.07985459,0.07794785,0.05147599,0.05073655,0.05234925,0.0587484,0.07393928,0.065842
1027.873,0.06065571,0.0728321,0.05631893,0.05754413,0.06280738,0.07688793,0.07298914,0.05198429,0.05067187,0.05086993,0.05745656,0.06914303,0.06222546
1029.801,0.06174652,0.06971266,0.05792205,0.05778093,0.06215599,0.07358021,0.06909224,0.0521995,0.05057128,0.04953161,0.05611019,0.06542119,0.05910296
1031.73,0.06226229,0.06802083,0.05923365,0.05789797,0.06142835,0.0707536,0.06655927,0.05234031,0.05091609,0.0489751,0.05448718,0.06265119,0.05673996
1033.658,0.06284724,0.06717268,0.05942224,0.05855104,0.06085994,0.06845418,0.06462665,0.05186591,0.05146226,0.04890834,0.05376596,0.06092806,0.05488184
1035.587,0.06427663,0.0662875,0.05959024,0.05955315,0.06073283,0.06720164,0.06284701,0.05168953,0.05167945,0.04814657,0.05324363,0.05899557,0.05367968
1037.515,0.06501091,0.06609505,0.06044175,0.0600724,0.06117239,0.06657793,0.06182811,0.05135533,0.05227375,0.04760965,0.0527841,0.05769835,0.05325258
1039.444,0.06551018,0.06591681,0.06081717,0.06038425,0.06152878,0.06647415,0.06166903,0.0510986,0.05263548,0.04777994,0.05235187,0.05695486,0.05261756
1041.372,0.06651358,0.06585993,0.06123431,0.06068966,0.06160018,0.06643779,0.06142316,0.05112156,0.05242663,0.0480446,0.05268773,0.05648147,0.05201204
1043.301,0.06697273,0.06642435,0.06142091,0.06113024,0.06179912,0.06671955,0.06130981,0.05164284,0.0518322,0.04743436,0.05325614,0.05688876,0.05190825
1045.229,0.06722292,0.06684791,0.0614011,0.0620006,0.06235319,0.06733948,0.06214704,0.05191882,0.05121256,0.04739249,0.05363717,0.05768522,0.05218982
1047.157,0.06811664,0.06733038,0.06262612,0.06298692,0.06273746,0.06788273,0.06315573,0.05155195,0.05158407,0.04744068,0.05386153,0.05804341,0.05273509
1049.086,0.0693509,0.06772052,0.06383418,0.0636269,0.06293222,0.06834864,0.06295957,0.05148561,0.05209885,0.04744234,0.05368141,0.05832861,0.0529067
1051.014,0.06938654,0.06800455,0.06371618,0.06367765,0.06361631,0.06845704,0.0623797,0.05108631,0.052164,0.0474106,0.05360729,0.05844678,0.05250234
1052.943,0.06800176,0.06771223,0.06395391,0.06323111,0.06398335,0.06825266,0.06204746,0.05096616,0.05227472,0.04720687,0.05336853,0.05784436,0.05180185
1054.871,0.06747151,0.06733758,0.06398462,0.06283368,0.06375336,0.06794453,0.06144625,0.05130726,0.05250425,0.04672727,0.05279627,0.05662817,0.05095305
1056.8,0.06698061,0.06643949,0.06269639,0.06196949,0.06264464,0.06700791,0.06056264,0.05086609,0.05226792,0.0460506,0.05225547,0.05542272,0.04979269
1058.728,0.06540401,0.06542312,0.06106266,0.06081336,0.06163183,0.06575375,0.05953327,0.05025158,0.0511399,0.04559222,0.05110263,0.05441277,0.04892885
1060.657,0.06403987,0.06428777,0.0600565,0.05963045,0.06015478,0.06513665,0.05859214,0.04989682,0.05053539,0.0452882,0.04976987,0.05375798,0.04854267
1062.585,0.06273647,0.06332403,0.0595441,0.05900468,0.05840949,0.06475871,0.05812795,0.04955519,0.05009133,0.04513035,0.04884849,0.05336216,0.04803272
1064.514,0.06158895,0.0632886,0.05912046,0.05870857,0.05753384,0.06391713,0.05735367,0.04925418,0.04971035,0.04482224,0.04873642,0.05243119,0.04819877
1066.442,0.06067415,0.06296294,0.05802235,0.05757447,0.05720808,0.06303059,0.05714084,0.04869023,0.0491892,0.04411531,0.04877857,0.051415,0.04785259
1068.371,0.06039822,0.06190056,0.05652513,0.05629087,0.05666173,0.06214432,0.05685227,0.04766268,0.04893074,0.04372279,0.04850313,0.05127814,0.04703857
1070.299,0.06007838,0.06098738,0.05608346,0.05586609,0.05637431,0.06167438,0.05633828,0.04713703,0.0480597,0.04390403,0.04849369,0.05143026,0.04669088
1072.228,0.05981017,0.06084522,0.05650547,0.05590362,0.05641015,0.0618494,0.05619292,0.04772865,0.04712233,0.04386107,0.04795896,0.05104576,0.0462567
1074.156,0.0594338,0.06085502,0.05667381,0.05600931,0.05637563,0.0617241,0.05618794,0.0484093,0.0474918,0.04375134,0.04703883,0.05105988,0.04601443
1076.084,0.05910186,0.06057311,0.05672724,0.05575754,0.05616724,0.06165184,0.05610536,0.04867107,0.04782104,0.04368439,0.04730728,0.05117293,0.04658505
1078.013,0.05912669,0.0606146,0.05617037,0.055752,0.05621638,0.06198382,0.05656635,0.04835459,0.04829808,0.04382053,0.0477839,0.05084084,0.04674866
1079.941,0.05927262,0.06112337,0.05619892,0.05602454,0.05620088,0.06226902,0.05694428,0.04801706,0.04894713,0.04397688,0.0482041,0.05117487,0.04636098
1081.87,0.05961643,0.0609984,0.05572077,0.05612395,0.0564623,0.06204379,0.05628514,0.04821077,0.04886473,0.04396423,0.04834622,0.05153314,0.04684565
1083.798,0.05926016,0.06071713,0.05557607,0.05567328,0.05612146,0.06113417,0.05578131,0.04827201,0.04859506,0.04358459,0.04818304,0.05122605,0.04807939
1085.727,0.05831864,0.06004904,0.05519537,0.05403846,0.05551782,0.06007061,0.05543902,0.04774873,0.04817019,0.04324628,0.04825694,0.05102791,0.04791216
1087.655,0.05688558,0.05914172,0.05452933,0.05344699,0.05576036,0.05957774,0.05464591,0.04678391,0.04773567,0.04335358,0.04758155,0.05087198,0.04698175
1089.584,0.0557462,0.05787317,0.05449259,0.05311566,0.05565727,0.05856651,0.05398,0.04602235,0.04712218,0.04330093,0.04669465,0.05020074,0.04649432
1091.512,0.05501714,0.05650155,0.05402427,0.0524122,0.05442749,0.0570093,0.05332005,0.04528191,0.046302,0.04305869,0.04639225,0.04939029,0.04593932
1093.441,0.05410278,0.05537329,0.05297523,0.0517204,0.05288476,0.05639759,0.05193903,0.04527386,0.04535249,0.0431598,0.04643992,0.04847024,0.04523609
1095.369,0.05304131,0.05464816,0.05187342,0.05092425,0.0514065,0.05565538,0.0510193,0.0451887,0.04492971,0.04278211,0.0459808,0.04792633,0.04497597
1097.298,0.05233875,0.05416339,0.05060445,0.04983104,0.05063047,0.05492317,0.05090443,0.04449522,0.04510259,0.04184065,0.04496943,0.04764844,0.0451823
1099.226,0.05168931,0.05359829,0.04988273,0.04898782,0.05001923,0.05442644,0.04991983,0.04371348,0.04455804,0.0408883,0.04465229,0.04728578,0.04545784
1101.155,0.05081108,0.05273255,0.04943217,0.0490057,0.04946551,0.05347112,0.04890237,0.04305789,0.04362467,0.04084666,0.04340729,0.04592338,0.04432757
1103.083,0.0504582,0.05205312,0.048392,0.04880289,0.04884964,0.05246387,0.04864832,0.04239649,0.04251914,0.04109921,0.04262527,0.04549839,0.04323183
1105.011,0.04974732,0.05174186,0.04736403,0.04750725,0.04799023,0.05198134,0.048327,0.04188991,0.04132783,0.0400293,0.04271656,0.04509135,0.04269382
1106.94,0.04929515,0.05186905,0.04708311,0.04661326,0.0474535,0.0520154,0.04807317,0.04182901,0.0413833,0.0389435,0.04290604,0.0443501,0.04184809
1108.868,0.04887104,0.05195307,0.04645173,0.04609857,0.04725611,0.05207729,0.04776337,0.04181438,0.04165932,0.03888812,0.04273736,0.0440028,0.0412524
1110.797,0.04837411,0.05197301,0.04603948,0.04573908,0.04667731,0.05198615,0.04768612,0.04162643,0.04159937,0.03893342,0.04314037,0.04427422,0.04137764
1112.725,0.04801388,0.05210904,0.04642687,0.04562347,0.04642488,0.05168173,0.04792333,0.04134903,0.04132335,0.03905238,0.04343395,0.04485317,0.04142689
1114.654,0.04722179,0.05186326,0.04606645,0.04522969,0.04723753,0.05150852,0.04778734,0.04105642,0.04058705,0.03883547,0.0430718,0.04483267,0.04099924
1116.582,0.04645696,0.0516003,0.04601594,0.04474018,0.04693944,0.05172936,0.04719948,0.04086708,0.04046599,0.0385092,0.04305273,0.04431513,0.0411776
1118.511,0.04642857,0.05102768,0.04621277,0.04492589,0.04567779,0.05190172,0.04672568,0.04050506,0.04070468,0.03891947,0.04257064,0.04359664,0.04139306
1120.439,0.04647953,0.05077353,0.04569973,0.04513906,0.04569101,0.05173895,0.04702491,0.04004224,0.04016677,0.0388313,0.04185291,0.04365171,0.04103249
1122.368,0.04644955,0.05084989,0.04522837,0.04512807,0.04531475,0.05100752,0.04745853,0.04070668,0.03987092,0.03835962,0.04147964,0.04410445,0.04085882
1124.296,0.04638794,0.05091996,0.04542521,0.04498325,0.04476152,0.05077763,0.04761354,0.04130531,0.04031425,0.03832615,0.0408471,0.04396852,0.04068699
1126.225,0.04613409,0.05061234,0.04567713,0.04509778,0.04495326,0.05082214,0.04697197,0.04095442,0.04071134,0.03783242,0.04058595,0.04337456,0.04011996
1128.153,0.04617805,0.05013428,0.04548157,0.04501805,0.04494683,0.05055784,0.04592301,0.04029683,0.04122227,0.03759173,0.04083337,0.04291369,0.04046974
1130.082,0.04635531,0.05000287,0.04499071,0.04440728,0.04509612,0.04988493,0.04553114,0.0399994,0.04131372,0.03780198,0.04129478,0.04262085,0.0406382
1132.01,0.04617481,0.05018251,0.04461844,0.04438408,0.04536267,0.04936133,0.04540019,0.04008755,0.04112937,0.03784825,0.04107281,0.04181084,0.04019116
1133.938,0.04608229,0.04990838,0.04454563,0.04455242,0.04567474,0.04935822,0.04504323,0.04007436,0.04093632,0.03788961,0.04111782,0.04132032,0.04016997
1135.867,0.04657664,0.04932466,0.04512509,0.04496995,0.04588924,0.0498475,0.0449684,0.03975376,0.04070257,0.03816751,0.04131252,0.04156772,0.0399663
1137.795,0.04681284,0.04902395,0.04521263,0.04502691,0.04547355,0.05005407,0.04503886,0.04001953,0.04086034,0.03807006,0.04086464,0.04180938,0.0397956
1139.724,0.04673472,0.04868709,0.0450984,0.04494948,0.04482154,0.04944962,0.04442765,0.03965719,0.04118128,0.037752,0.04043337,0.04153975,0.03963653
1141.652,0.04684366,0.04792174,0.04475961,0.04477224,0.04427701,0.04842878,0.04365981,0.03915136,0.04100762,0.03789157,0.04071105,0.04093086,0.03915684
1143.581,0.04601458,0.04740176,0.04418768,0.04430464,0.0438084,0.0473878,0.04341429,0.0396891,0.04051291,0.03765557,0.04030047,0.04024645,0.0386885
1145.509,0.04500059,0.04669871,0.04371455,0.04355595,0.04302346,0.04641297,0.04268793,0.03991984,0.04029865,0.03719022,0.03954434,0.03957857,0.03830295
1147.438,0.04464965,0.04589822,0.04297433,0.04304516,0.04285458,0.04571133,0.04196567,0.03950809,0.04014656,0.03719636,0.03929381,0.03941574,0.03821169
1149.366,0.04415489,0.0452455,0.0423966,0.04299782,0.04249163,0.04529482,0.04140094,0.03882152,0.03966627,0.03714666,0.03912638,0.03873102,0.03799617
1151.295,0.04382998,0.04483532,0.04215632,0.04280723,0.04169652,0.04504566,0.04073237,0.0386245,0.03931282,0.03702681,0.03883573,0.0383158,0.03749603
1153.223,0.04381393,0.04455198,0.0419164,0.04218794,0.04151168,0.04449611,0.04049778,0.03879083,0.03937246,0.03695959,0.03887247,0.03827045,0.03739573
1155.152,0.04335918,0.04416039,0.0415803,0.04161013,0.0418088,0.04404288,0.04048891,0.03890041,0.03931293,0.03731102,0.03882246,0.03779707,0.03730892
1157.08,0.04300041,0.0441941,0.04086533,0.04119371,0.04141282,0.04360961,0.04048181,0.03860013,0.03935327,0.03718726,0.03863109,0.03773331,0.03721975
1159.009,0.04275856,0.04390792,0.04051295,0.04084382,0.04091655,0.04310732,0.04003086,0.03813163,0.03927528,0.03679204,0.03860053,0.03755192,0.03716857
1160.937,0.04215074,0.04285491,0.04014358,0.040425,0.04054336,0.04293549,0.03971495,0.03764958,0.03881399,0.03680752,0.03842036,0.03769504,0.0369575
1162.865,0.04164499,0.04218871,0.03989467,0.04029905,0.04003548,0.04294653,0.03917294,0.03749534,0.03860013,0.03646392,0.03838489,0.03744153,0.03688899
1164.794,0.04138191,0.04213851,0.03976001,0.04024139,0.03962532,0.0426834,0.03872276,0.03778792,0.0384511,0.0359217,0.03825858,0.03673103,0.03689062
1166.722,0.0412908,0.04214303,0.03973144,0.04016837,0.03936792,0.04242805,0.03879931,0.03773992,0.03816278,0.03594214,0.03806807,0.03674516,0.03639016
