wavenumber, 25C 0_ MeOH, 25C 20MeOH 1WEEK, 50C 0_ MeOH 1WEEK, 50C 0_MeOH 4WEEK, 50C 10MeOH 4WEEK, 50C 20MeOH 1WEEK, 50C 20MeOH 4WEEK, 80C 0_MeOH  4WEEK, 80C 0_MeOH 1WEEK, 80C 10MeOH 1WEEK, 80C 10_MeOH 4WEEK, 80C 20ME 1WEEK, 80C 20MeOH 1WEEK, 80C 20_MeOH 4WEEK
831.1692,0.1569587,0.1612028,0.1483875,0.1400207,0.124034,0.1214885,0.1141554,0.1540082,0.1765938,0.146129,0.1670673,0.09719286,0.09719286,0.1576339
833.0977,0.1543218,0.15826,0.1469353,0.1398137,0.1218862,0.1201069,0.1129952,0.1519439,0.1755803,0.1455593,0.1653353,0.09509756,0.09509756,0.1560154
835.0261,0.1519525,0.1561821,0.1452776,0.139884,0.1195393,0.1198232,0.1114938,0.1496811,0.1735114,0.14343,0.1633678,0.09404621,0.09404621,0.1543281
836.9546,0.1497618,0.1549308,0.1425793,0.1393692,0.1184748,0.1192491,0.1100778,0.1478318,0.171415,0.1413774,0.1611668,0.09388188,0.09388188,0.1521475
838.8831,0.149653,0.1542025,0.1413798,0.1376224,0.1183621,0.1173731,0.1090293,0.1468389,0.1704301,0.1402099,0.159414,0.09272003,0.09272003,0.1505998
840.8115,0.1500577,0.1538432,0.1423596,0.1361132,0.1181831,0.1164166,0.1084387,0.1463856,0.1701289,0.1398234,0.1579693,0.09302635,0.09302635,0.1503647
842.74,0.1494462,0.1540762,0.1438634,0.1362819,0.1187284,0.1172179,0.1093317,0.1460095,0.1695724,0.1409108,0.1572097,0.09362974,0.09362974,0.1498664
844.6685,0.1493097,0.1557855,0.1448517,0.1369431,0.1198786,0.1186599,0.1113594,0.1452827,0.1683115,0.1424664,0.1566972,0.09398463,0.09398463,0.1490082
846.5969,0.1502929,0.1582416,0.1459544,0.1373862,0.1212787,0.1201756,0.112633,0.1456239,0.166236,0.1449073,0.1555018,0.09507789,0.09507789,0.1492342
848.5254,0.1516067,0.1604721,0.1474824,0.1389047,0.1235263,0.1219676,0.1139931,0.1471178,0.1648756,0.1478511,0.1543959,0.09562445,0.09562445,0.1495831
850.4539,0.1525776,0.1622032,0.1493725,0.1411615,0.1258399,0.1229439,0.1152596,0.1484109,0.1648781,0.150929,0.153665,0.09671966,0.09671966,0.1496177
852.3823,0.1545256,0.163163,0.1510397,0.1434469,0.1260789,0.1241017,0.1155041,0.1501178,0.1650472,0.1563412,0.1535872,0.09785457,0.09785457,0.1501579
854.3108,0.1555208,0.1637281,0.1514653,0.1447586,0.125648,0.1238518,0.1148666,0.1519715,0.1658783,0.1616531,0.1537456,0.09943286,0.09943286,0.1498672
856.2393,0.1555636,0.1637262,0.1516807,0.1458981,0.1250237,0.1229562,0.1147166,0.153819,0.1679682,0.1649627,0.1532425,0.1000395,0.1000395,0.1486508
858.1677,0.1552146,0.1630225,0.1517655,0.1467803,0.1246681,0.1229774,0.1142333,0.1548584,0.1693337,0.1671229,0.1521329,0.09853458,0.09853458,0.1475321
860.0962,0.1538221,0.1617873,0.1496608,0.1465291,0.1243696,0.1214017,0.1126515,0.155352,0.1694798,0.1679263,0.1506894,0.09766658,0.09766658,0.1461527
862.0247,0.1519478,0.159168,0.1483723,0.1449749,0.1227853,0.1188721,0.1119951,0.1542105,0.1695791,0.1662292,0.1485495,0.09753608,0.09753608,0.1445644
863.9531,0.1496244,0.1567239,0.1469689,0.1429731,0.1210395,0.1176261,0.1112315,0.1514656,0.1704681,0.1626991,0.1464223,0.09621951,0.09621951,0.1429812
865.8816,0.1480054,0.1547214,0.1442649,0.1410639,0.1191345,0.1169372,0.1094617,0.1488463,0.1711601,0.1581803,0.1444907,0.09461192,0.09461192,0.1407494
867.8101,0.1466413,0.1528506,0.1430585,0.1397786,0.1180632,0.1166531,0.108461,0.146872,0.1725135,0.1545326,0.1426825,0.09348404,0.09348404,0.1387578
869.7385,0.1453348,0.1526123,0.1432409,0.1388958,0.1186425,0.1166551,0.1074661,0.1458451,0.1733354,0.1538663,0.1412537,0.09252305,0.09252305,0.1367195
871.667,0.1444072,0.1558765,0.1432419,0.1385589,0.1196866,0.1176451,0.1078097,0.1453523,0.1724173,0.156199,0.1396054,0.09295354,0.09295354,0.1346704
873.5955,0.1447249,0.1576098,0.1431344,0.1388852,0.1205972,0.1190314,0.1088918,0.1456631,0.1695451,0.1591373,0.1374411,0.09371171,0.09371171,0.1336665
875.5239,0.1456299,0.1553302,0.1429136,0.1400608,0.1205682,0.1174934,0.1079831,0.1458082,0.1649193,0.1599357,0.1361729,0.0933416,0.0933416,0.133321
877.4524,0.1455392,0.1516556,0.1428714,0.140734,0.119,0.1146322,0.1063981,0.1461308,0.1602415,0.1596897,0.1359054,0.09323119,0.09323119,0.1318727
879.3809,0.1440674,0.148964,0.1428333,0.1407721,0.1179637,0.1130751,0.1053411,0.1469241,0.1569579,0.1605821,0.1355984,0.0930275,0.0930275,0.1308222
881.3093,0.1436956,0.148257,0.143045,0.1414569,0.1178622,0.1127629,0.1056694,0.14885,0.1544091,0.1637657,0.1353483,0.09344147,0.09344147,0.1308707
883.2378,0.1438269,0.1483775,0.1423776,0.14216,0.1177297,0.1129133,0.1060745,0.1501971,0.1531994,0.1682799,0.1357634,0.09410979,0.09410979,0.1310419
885.1663,0.1430624,0.1480409,0.1419976,0.1432308,0.1175524,0.1125588,0.1057179,0.1513185,0.1527026,0.1723547,0.1348578,0.09470113,0.09470113,0.1311123
887.0947,0.1428547,0.1474759,0.1422564,0.1452343,0.1172692,0.1124794,0.1054387,0.1531268,0.1528055,0.1760229,0.1338216,0.09524462,0.09524462,0.1313091
889.0232,0.143134,0.1469173,0.1419541,0.1462066,0.1170037,0.1122774,0.1056297,0.1537407,0.1529162,0.1786795,0.1333824,0.09525345,0.09525345,0.1318995
890.9517,0.142352,0.1464639,0.1413017,0.1457073,0.1160876,0.1114796,0.1054411,0.1521784,0.1533373,0.1779607,0.1328644,0.09501809,0.09501809,0.1314604
892.8801,0.1406995,0.1459059,0.1402102,0.1445567,0.1153235,0.1107811,0.1037738,0.150704,0.1547069,0.1741145,0.1320286,0.09359858,0.09359858,0.1302952
894.8086,0.1391743,0.1450394,0.1383153,0.1424464,0.1144877,0.1108883,0.1026976,0.1487907,0.1562692,0.1690915,0.1304921,0.09209591,0.09209591,0.1290762
896.7371,0.138073,0.144347,0.1377309,0.1403256,0.1134656,0.1110497,0.1032626,0.1453578,0.1584403,0.164474,0.1290867,0.09209775,0.09209775,0.1279555
898.6655,0.1375319,0.1438182,0.1381553,0.1393735,0.1129467,0.1111422,0.1043368,0.1418608,0.1612045,0.1612795,0.1275167,0.09250686,0.09250686,0.1271706
900.594,0.1368643,0.1451063,0.1381044,0.1388285,0.1139613,0.1108285,0.1048885,0.1402971,0.1633542,0.1587132,0.125708,0.09199683,0.09199683,0.125857
902.5225,0.1364589,0.1462427,0.138605,0.1389679,0.1159122,0.1110093,0.1051026,0.1396753,0.1632218,0.1572123,0.1245756,0.09217595,0.09217595,0.1248491
904.4509,0.1372526,0.1467983,0.1401471,0.1400596,0.1163664,0.1120589,0.105661,0.1391987,0.1618489,0.156326,0.1241027,0.09329177,0.09329177,0.1247935
906.3794,0.1380782,0.1481107,0.1415676,0.1408313,0.1168501,0.113608,0.1069365,0.1390177,0.1596361,0.1563536,0.123629,0.09385197,0.09385197,0.1249376
908.3079,0.1394613,0.1498887,0.1430414,0.1417982,0.1185273,0.1153662,0.1081004,0.1397688,0.1575566,0.158805,0.1234164,0.0945231,0.0945231,0.1248808
910.2363,0.1412342,0.152011,0.1449487,0.1436901,0.1204758,0.1165789,0.1095829,0.1409256,0.1558567,0.1624026,0.1229944,0.09545934,0.09545934,0.1257725
912.1648,0.1426247,0.1541754,0.1465482,0.1463996,0.1213923,0.1177199,0.1103445,0.1426936,0.1544277,0.1656492,0.1228897,0.09629916,0.09629916,0.1267633
914.0933,0.1434972,0.1556296,0.1475521,0.1477878,0.1221649,0.1190478,0.1107812,0.144702,0.1541032,0.168507,0.1233804,0.09768434,0.09768434,0.1272046
916.0217,0.14409,0.1564531,0.1485082,0.1483729,0.1228418,0.1194609,0.111963,0.1461428,0.154378,0.1709987,0.1238198,0.09859591,0.09859591,0.127569
917.9502,0.1439581,0.1564148,0.1488733,0.148941,0.1227008,0.1189448,0.1125892,0.1471618,0.1549819,0.1730521,0.1238901,0.09875336,0.09875336,0.1277814
919.8787,0.1435069,0.1565353,0.1485154,0.1490965,0.122458,0.1185042,0.1120722,0.1479466,0.1556476,0.174523,0.1241504,0.09950089,0.09950089,0.1280791
921.8071,0.1427944,0.1566171,0.1481279,0.1489224,0.1227528,0.1182493,0.111977,0.1480419,0.1566303,0.1748836,0.1242398,0.1001015,0.1001015,0.12816
923.7356,0.1427656,0.1557776,0.1483426,0.1480912,0.1229699,0.1181084,0.1120287,0.1478201,0.1578986,0.1749797,0.1237318,0.1003168,0.1003168,0.127904
925.6641,0.1429211,0.1554232,0.1480904,0.1480009,0.1228244,0.1179453,0.1117573,0.1472749,0.1592731,0.1750224,0.1223871,0.09998561,0.09998561,0.1279524
927.5925,0.142359,0.1559983,0.1479766,0.1484351,0.1234283,0.1182512,0.1120018,0.1461047,0.1606637,0.1743033,0.1217282,0.09964316,0.09964316,0.1276861
929.521,0.1417255,0.1561243,0.1480269,0.1474959,0.1234412,0.1183955,0.1124717,0.1448551,0.1616351,0.1718524,0.1212645,0.09934048,0.09934048,0.126934
931.4495,0.1413892,0.156371,0.1477178,0.146215,0.1224117,0.118859,0.112803,0.1441259,0.1630756,0.1689409,0.1206051,0.09915413,0.09915413,0.1257689
933.3779,0.1409343,0.1562963,0.1468246,0.145858,0.1220695,0.1190334,0.1126405,0.1430396,0.1650692,0.1670851,0.1201642,0.09916025,0.09916025,0.1249744
935.3064,0.1408159,0.1564725,0.1470949,0.1458209,0.122488,0.1188747,0.1125777,0.1417056,0.1672598,0.1653646,0.1195576,0.09923603,0.09923603,0.1254233
937.2349,0.1412122,0.1565626,0.1478025,0.1456473,0.1227111,0.1188179,0.1129924,0.141154,0.1693869,0.1643721,0.1188264,0.09968347,0.09968347,0.1257702
939.1633,0.1419031,0.1563545,0.1483485,0.1463199,0.1225507,0.118721,0.1127192,0.1415787,0.1712088,0.1658468,0.1179891,0.09976864,0.09976864,0.1256191
941.0918,0.1426207,0.1572716,0.1489729,0.1477113,0.1229974,0.1193389,0.1129682,0.1425968,0.1726803,0.1675498,0.117798,0.1004165,0.1004165,0.1255788
943.0203,0.1426418,0.1583184,0.1492802,0.1487892,0.1243894,0.1199842,0.1142047,0.1437398,0.1741677,0.169879,0.1185307,0.1012904,0.1012904,0.1255534
944.9487,0.1430765,0.1590411,0.1499291,0.1498723,0.1257919,0.1208076,0.1153808,0.1450813,0.1759087,0.1734534,0.1190368,0.1016875,0.1016875,0.1269067
946.8772,0.1443457,0.1604005,0.1505713,0.1512039,0.1260135,0.121227,0.115461,0.1467031,0.1777039,0.1763077,0.1191205,0.102673,0.102673,0.1280802
948.8057,0.1453681,0.1614486,0.1518344,0.1522009,0.1266043,0.1217581,0.1155045,0.1483354,0.179775,0.1789234,0.1188012,0.1036811,0.1036811,0.1283439
950.7341,0.1461891,0.1624299,0.1534302,0.1527433,0.1279857,0.1225531,0.1167398,0.149296,0.1820513,0.1810194,0.1194236,0.1039786,0.1039786,0.1286306
952.6626,0.1474797,0.1636073,0.1541094,0.1532505,0.1293554,0.1236022,0.118065,0.1498443,0.1838783,0.1822168,0.1203249,0.1044364,0.1044364,0.1293666
954.5911,0.1489145,0.1652689,0.154815,0.1542287,0.1301542,0.1247011,0.1186073,0.150343,0.1848947,0.1823262,0.1206168,0.1056216,0.1056216,0.1300893
956.5195,0.1502792,0.1672307,0.1563105,0.1552833,0.1308126,0.1256213,0.119044,0.1509295,0.1850428,0.1831377,0.1204086,0.1063141,0.1063141,0.1308461
958.448,0.1516746,0.1689135,0.1583748,0.1572109,0.1318882,0.1267325,0.1201163,0.1514761,0.1847211,0.1844508,0.1205226,0.1066797,0.1066797,0.1322307
960.3765,0.1535648,0.1707661,0.1604713,0.1589777,0.1329755,0.1280352,0.1215996,0.1525036,0.1834919,0.1869307,0.1214381,0.1075766,0.1075766,0.1334576
962.3049,0.1553403,0.1729531,0.1624958,0.1604322,0.1341338,0.1291749,0.1230511,0.1542037,0.1817975,0.1905884,0.1220395,0.1086184,0.1086184,0.1339868
964.2334,0.1573234,0.1753788,0.1645542,0.162515,0.1357125,0.1302589,0.1244305,0.156508,0.1805216,0.1947665,0.1226416,0.1104198,0.1104198,0.1347827
966.1619,0.1592703,0.1771074,0.1662167,0.1652379,0.1373752,0.1318748,0.1257028,0.1592543,0.1794113,0.199585,0.1235955,0.1118652,0.1118652,0.1361033
968.0903,0.1608986,0.1779186,0.167425,0.1674532,0.13827,0.1329562,0.1266302,0.1620685,0.1783958,0.2044915,0.1252866,0.1121494,0.1121494,0.1373113
970.0188,0.1621581,0.1784457,0.1686501,0.1692911,0.1385933,0.1333949,0.1267536,0.1644415,0.1776122,0.2081473,0.1264736,0.1126098,0.1126098,0.1388468
971.9473,0.1631772,0.1791056,0.169338,0.1708785,0.1395287,0.133818,0.12697,0.166496,0.1766149,0.2113317,0.1269901,0.1132914,0.1132914,0.1399567
973.8757,0.1638587,0.1798923,0.1695222,0.1724398,0.1399775,0.1340361,0.1273813,0.1679747,0.1759642,0.2141941,0.1278876,0.1137398,0.1137398,0.140817
975.8042,0.1642053,0.1801697,0.1704213,0.1743901,0.1404937,0.1342762,0.1276063,0.1697033,0.1760355,0.2170694,0.1289487,0.1145471,0.1145471,0.1419614
977.7327,0.1649172,0.1808947,0.17171,0.176769,0.1414409,0.134278,0.1279446,0.1721322,0.1767605,0.2205228,0.1296171,0.1153832,0.1153832,0.1427842
979.6611,0.1660874,0.181881,0.1734403,0.1790966,0.1423302,0.1351911,0.1287906,0.1750884,0.1778622,0.2252372,0.1298358,0.1163712,0.1163712,0.1433434
981.5896,0.1676204,0.1834462,0.1750694,0.1808008,0.1429694,0.1369588,0.1299624,0.178249,0.1787215,0.2313457,0.1305843,0.1178086,0.1178086,0.1446064
983.5181,0.1693607,0.1850756,0.1764054,0.1832677,0.1439159,0.1381813,0.1311386,0.1818592,0.1785745,0.2384404,0.1318788,0.1191041,0.1191041,0.1468467
985.4465,0.1711452,0.1866239,0.1780332,0.186141,0.1456029,0.1390037,0.1322545,0.185712,0.1775656,0.2444813,0.1339127,0.1202511,0.1202511,0.1490553
987.375,0.1725656,0.188728,0.179708,0.1883625,0.1472923,0.1400991,0.1331246,0.1895151,0.1759824,0.2483289,0.1361476,0.1215007,0.1215007,0.1509711
989.3035,0.1741328,0.190735,0.1818265,0.1899222,0.1491614,0.1418565,0.1344375,0.1918839,0.173915,0.2501834,0.1380982,0.1225421,0.1225421,0.1529707
991.2319,0.1758348,0.1928494,0.1833975,0.1914629,0.1507987,0.1436702,0.1357149,0.1933838,0.1713526,0.2520685,0.139669,0.1235788,0.1235788,0.1549872
993.1604,0.1775706,0.1956547,0.1849364,0.1928286,0.1520799,0.1449071,0.1369019,0.1946354,0.1691554,0.2537422,0.1404684,0.1243313,0.1243313,0.1574123
995.0889,0.1791285,0.1983928,0.1869921,0.1937454,0.1531926,0.1461582,0.1389062,0.1961591,0.1671032,0.253989,0.1412514,0.1250892,0.1250892,0.1594935
997.0173,0.1800272,0.200853,0.1888532,0.1946426,0.1544913,0.1477854,0.140772,0.1973516,0.1654671,0.2534539,0.1421457,0.1259126,0.1259126,0.1614094
998.9458,0.1809283,0.2036486,0.1899917,0.1952454,0.1554986,0.1496506,0.1426056,0.1982187,0.1648725,0.2528041,0.1430537,0.1263578,0.1263578,0.1636618
1000.874,0.1823109,0.2068945,0.1909569,0.1960125,0.156804,0.1516001,0.1443569,0.1997775,0.1645968,0.2540205,0.1439303,0.1272557,0.1272557,0.1665139
1002.803,0.183537,0.2095074,0.1925937,0.1976839,0.1588908,0.1540392,0.1463513,0.2026301,0.1647596,0.2579133,0.1462093,0.1293231,0.1293231,0.1702844
1004.731,0.1856197,0.2126837,0.1954002,0.1997029,0.161188,0.1562707,0.1492562,0.2077216,0.1653545,0.2635652,0.1491908,0.131474,0.131474,0.1760076
1006.66,0.1885612,0.2176739,0.1988213,0.2030599,0.1647968,0.1587767,0.1520459,0.213914,0.1661009,0.2706398,0.1528204,0.1335894,0.1335894,0.1830038
1008.588,0.1919773,0.2241471,0.2029874,0.2069245,0.1687915,0.1624744,0.1549761,0.2194,0.1668058,0.2773245,0.157803,0.135832,0.135832,0.1903646
1010.517,0.1956853,0.2306332,0.2075813,0.2093884,0.1719231,0.1663287,0.1587118,0.2235555,0.1667725,0.2817113,0.162751,0.1377152,0.1377152,0.1975073
1012.445,0.1991839,0.235763,0.2113799,0.2114535,0.1743823,0.1696846,0.1627022,0.2265995,0.1667512,0.2834345,0.1670717,0.1399423,0.1399423,0.2044383
1014.374,0.2028762,0.2411284,0.2146912,0.2128084,0.1770249,0.1734018,0.1656906,0.2293363,0.1676611,0.2840556,0.169937,0.1417947,0.1417947,0.2101825
1016.302,0.2060572,0.2469887,0.217773,0.2140393,0.1805556,0.1766159,0.1687846,0.2313585,0.1690078,0.2844062,0.1720265,0.1435457,0.1435457,0.2144166
1018.23,0.2092815,0.2529576,0.2210223,0.2158192,0.1838948,0.1797967,0.1722944,0.2325323,0.170278,0.2846946,0.1733881,0.1454954,0.1454954,0.217319
1020.159,0.213544,0.2591205,0.2255494,0.2180241,0.188117,0.1844736,0.1759643,0.2343532,0.1699459,0.2856918,0.1737473,0.1473437,0.1473437,0.2192372
1022.087,0.2189857,0.2649495,0.2317195,0.2214909,0.1926898,0.1889927,0.1797776,0.2376657,0.167593,0.2896405,0.1743571,0.1502807,0.1502807,0.2211049
1024.016,0.2242399,0.2706023,0.2384443,0.2260483,0.1962013,0.193282,0.1835683,0.2420374,0.1636588,0.2961369,0.1752126,0.1539889,0.1539889,0.2220841
1025.944,0.2301512,0.2767511,0.2449835,0.230416,0.1999025,0.1976146,0.1876931,0.246776,0.1587519,0.3039798,0.1764815,0.1573861,0.1573861,0.2223486
1027.873,0.2383212,0.2819622,0.2504535,0.2349536,0.2038221,0.2020136,0.1910953,0.2531812,0.1537564,0.3124723,0.1783351,0.1612004,0.1612004,0.2220751
1029.801,0.2441364,0.2844615,0.2545346,0.23897,0.206193,0.2044145,0.192765,0.2590195,0.1487128,0.3200487,0.1800016,0.1633552,0.1633552,0.2210897
1031.73,0.2456707,0.2837214,0.2553325,0.2419156,0.205959,0.2040824,0.1925289,0.2627094,0.1437324,0.3247636,0.1806552,0.1633056,0.1633056,0.2179277
1033.658,0.2439465,0.2792112,0.2515869,0.2407011,0.2040201,0.2016975,0.1893594,0.2629723,0.1391164,0.3267381,0.1789484,0.1615826,0.1615826,0.2128828
1035.587,0.2392635,0.2710573,0.2446071,0.2365763,0.1996962,0.1958001,0.184033,0.2603076,0.1345575,0.3264383,0.1754639,0.1590271,0.1590271,0.2073367
1037.515,0.2316811,0.2604401,0.2361753,0.2338032,0.1931125,0.1879822,0.1782419,0.2561946,0.1301617,0.3260498,0.1719497,0.1557126,0.1557126,0.2003895
1039.444,0.2241918,0.2496039,0.2275238,0.2314499,0.1865934,0.1809693,0.1725805,0.2524465,0.1258817,0.3247011,0.1682034,0.1515226,0.1515226,0.1936667
1041.372,0.2181714,0.2392412,0.2202988,0.2280005,0.1814901,0.1745555,0.1668848,0.2497856,0.1220654,0.3231965,0.1650564,0.1479362,0.1479362,0.188351
1043.301,0.2135075,0.2309307,0.2155168,0.2253255,0.1774488,0.1697125,0.1622443,0.2485158,0.1184247,0.3225654,0.1638111,0.145135,0.145135,0.1850765
1045.229,0.2108833,0.2260934,0.2127116,0.224664,0.1746383,0.1664948,0.1589524,0.2475972,0.1148239,0.3214041,0.1646834,0.1431876,0.1431876,0.1832186
1047.157,0.2088391,0.222057,0.2099977,0.2236457,0.1734223,0.1629161,0.1566034,0.2467799,0.1116162,0.3188671,0.1656061,0.1421657,0.1421657,0.1817654
1049.086,0.207771,0.2181004,0.2075856,0.2217661,0.1712605,0.1607959,0.1543965,0.2450445,0.1087584,0.3147439,0.1652975,0.1406927,0.1406927,0.181051
1051.014,0.2068836,0.2158495,0.2055415,0.2195206,0.1694639,0.1598231,0.152963,0.241987,0.1062103,0.3090322,0.1644145,0.1387374,0.1387374,0.1797015
1052.943,0.2048649,0.2145447,0.2044965,0.2164275,0.1684479,0.1585357,0.1522351,0.2378521,0.104031,0.3012071,0.1628669,0.1376205,0.1376205,0.1768852
1054.871,0.2025305,0.2127898,0.2029912,0.2131879,0.166987,0.1569354,0.1510176,0.2329718,0.1018714,0.2930649,0.1608549,0.136539,0.136539,0.1744505
1056.8,0.1997879,0.211476,0.2013116,0.2104172,0.1648421,0.156,0.1501807,0.227139,0.09997902,0.2861018,0.1586382,0.1353029,0.1353029,0.1721934
1058.728,0.1974935,0.2112302,0.1996825,0.2074304,0.1632726,0.1554966,0.1493512,0.2228974,0.09860772,0.2789099,0.1563633,0.1337167,0.1337167,0.1696948
1060.657,0.1958895,0.2103224,0.1975439,0.2047214,0.1620798,0.1553525,0.1483105,0.2200238,0.0971915,0.2721982,0.1543936,0.1323417,0.1323417,0.1674662
1062.585,0.1941923,0.2095952,0.1957607,0.2026751,0.1610176,0.1557628,0.1472253,0.2169445,0.09583367,0.2679403,0.1528587,0.1313173,0.1313173,0.1660459
1064.514,0.1931259,0.2093642,0.1959328,0.2011932,0.1604208,0.1554659,0.1477656,0.2147179,0.09491418,0.2650434,0.1515646,0.1307496,0.1307496,0.1648177
1066.442,0.1924056,0.2094485,0.1963658,0.2001347,0.1603125,0.1551109,0.148853,0.2137542,0.09417226,0.2630661,0.1499567,0.1307312,0.1307312,0.164097
1068.371,0.1919183,0.2103672,0.1965125,0.200013,0.1613871,0.1558281,0.1492116,0.2136862,0.09350615,0.2615003,0.1491441,0.1312264,0.1312264,0.1645993
1070.299,0.1914563,0.2112706,0.1970825,0.19968,0.1623315,0.1563674,0.1495882,0.2147422,0.09273652,0.2609036,0.1494546,0.1316608,0.1316608,0.1648188
1072.228,0.1919373,0.2119006,0.1972273,0.1990889,0.1625533,0.1570949,0.1497141,0.2161085,0.09218317,0.2609657,0.1498854,0.1316819,0.1316819,0.1655914
1074.156,0.1920695,0.212467,0.1966121,0.1977608,0.1626758,0.1577053,0.1501199,0.2172364,0.09207863,0.2602741,0.1506796,0.1313865,0.1313865,0.1665073
1076.084,0.1917703,0.2121811,0.1960847,0.1966042,0.1624069,0.1569548,0.1503053,0.2174684,0.09160564,0.2591803,0.1517383,0.1318202,0.1318202,0.1672784
1078.013,0.1918009,0.2116279,0.1955767,0.1954997,0.1614389,0.1566576,0.1501283,0.2170683,0.09125469,0.2571911,0.1521266,0.1323296,0.1323296,0.1679747
1079.941,0.1913826,0.2117724,0.194956,0.1935401,0.1603809,0.1559561,0.1502825,0.215901,0.09096555,0.2532404,0.1525406,0.1312422,0.1312422,0.1680671
1081.87,0.1902975,0.2109284,0.1943195,0.1916665,0.1597912,0.1552725,0.1503225,0.2134871,0.09085746,0.2480864,0.1526777,0.1301988,0.1301988,0.1674962
1083.798,0.1884453,0.2096789,0.1938407,0.1901112,0.1601335,0.1552376,0.1494694,0.2110824,0.09128948,0.2434861,0.1519184,0.129,0.129,0.1657048
1085.727,0.1876004,0.2088996,0.192898,0.1880764,0.1595501,0.1554713,0.1483216,0.207822,0.09150434,0.2380289,0.151955,0.1286186,0.1286186,0.1648686
1087.655,0.1868026,0.2080636,0.191735,0.185728,0.1586076,0.1544872,0.1480761,0.2040379,0.09160724,0.2335452,0.1504212,0.1282456,0.1282456,0.1644279
1089.584,0.1853447,0.2075492,0.1911485,0.1832291,0.1587879,0.1544043,0.148174,0.2009614,0.09200912,0.2302745,0.1482853,0.127282,0.127282,0.1633091
1091.512,0.1846276,0.2070554,0.190356,0.1806885,0.1585445,0.1541741,0.1470584,0.1972562,0.09261118,0.2258574,0.147692,0.1261327,0.1261327,0.162488
1093.441,0.1832134,0.2070373,0.1891355,0.1783848,0.1575889,0.1529975,0.1462689,0.1932106,0.09368071,0.2207072,0.1464275,0.1255156,0.1255156,0.1615982
1095.369,0.1806331,0.2059186,0.187857,0.1765509,0.155917,0.1522555,0.145717,0.1904619,0.0952282,0.2167716,0.1451588,0.1250607,0.1250607,0.1596401
1097.298,0.179146,0.2048957,0.1870475,0.1743052,0.1549895,0.1517128,0.1455319,0.1872408,0.0972014,0.2123604,0.1439003,0.1240137,0.1240137,0.1589519
1099.226,0.1775435,0.2043487,0.185688,0.1727777,0.1542987,0.1515642,0.145145,0.1826816,0.0994262,0.2072203,0.1416161,0.122697,0.122697,0.1575437
1101.155,0.1763967,0.2045781,0.1849882,0.1710929,0.1538099,0.1520999,0.144662,0.1791695,0.101423,0.2035512,0.1396458,0.1219387,0.1219387,0.1558268
1103.083,0.1761106,0.2060415,0.1851688,0.1695653,0.1536987,0.1530239,0.1451839,0.1766471,0.1034961,0.2010556,0.1387354,0.1232413,0.1232413,0.1541138
1105.011,0.1763572,0.2082475,0.1865719,0.1694392,0.1550045,0.1538082,0.1461182,0.1751,0.1055113,0.1992652,0.1378359,0.124305,0.124305,0.1533631
1106.94,0.178461,0.2107309,0.1893104,0.1703358,0.1568384,0.1553707,0.1479094,0.1740586,0.1067729,0.1985453,0.1372426,0.1248316,0.1248316,0.1542896
1108.868,0.1815693,0.2145587,0.1922156,0.170993,0.1586194,0.1578563,0.1499644,0.1743781,0.1075831,0.1981513,0.1373616,0.1253475,0.1253475,0.1554686
1110.797,0.1841484,0.2184372,0.1951334,0.1712448,0.1599626,0.1603418,0.1511983,0.1762021,0.1081701,0.1973277,0.1380726,0.126371,0.126371,0.1563305
1112.725,0.1854253,0.2206554,0.1966714,0.1717084,0.1595495,0.1616617,0.1516316,0.1765596,0.1087097,0.1976253,0.138442,0.1273286,0.1273286,0.1565695
1114.654,0.1871265,0.2222229,0.1971925,0.1723809,0.1601514,0.1626713,0.1522478,0.1760831,0.1090487,0.1977781,0.1381101,0.1277993,0.1277993,0.157387
1116.582,0.1884726,0.2242314,0.1982435,0.1728969,0.1610347,0.1637684,0.1538793,0.1761026,0.108791,0.1981167,0.1387514,0.1280691,0.1280691,0.1576616
1118.511,0.1898795,0.2267468,0.199466,0.173533,0.1612721,0.1647013,0.1549474,0.1761846,0.1082267,0.1980044,0.1397038,0.1285961,0.1285961,0.1578022
1120.439,0.1918728,0.2273964,0.200262,0.1740124,0.1605148,0.1646881,0.1545647,0.1762854,0.1077255,0.1973976,0.1394964,0.1282056,0.1282056,0.1588411
1122.368,0.192183,0.2255172,0.1991475,0.1735339,0.1594338,0.1626208,0.1528084,0.1758134,0.107454,0.197139,0.1384129,0.1266836,0.1266836,0.1590752
1124.296,0.190495,0.2215851,0.1953508,0.1722983,0.1572337,0.1589558,0.1497856,0.1743644,0.1075449,0.1962374,0.1369901,0.1248061,0.1248061,0.157459
1126.225,0.1873956,0.2154436,0.1896307,0.1704467,0.1536629,0.1545702,0.1456828,0.1720805,0.1070145,0.1937217,0.1355031,0.1217785,0.1217785,0.1551122
1128.153,0.1825946,0.208303,0.1837978,0.1676135,0.1495157,0.1502876,0.1408561,0.1697936,0.105176,0.1919845,0.1333853,0.1184812,0.1184812,0.1515804
1130.082,0.1771051,0.2016741,0.1791742,0.1643608,0.1459625,0.1458135,0.1366712,0.1679567,0.1024758,0.1912777,0.131079,0.1163048,0.1163048,0.1478155
1132.01,0.1732267,0.1972111,0.1757049,0.1622928,0.1428006,0.141988,0.1337861,0.1661885,0.09938788,0.1912525,0.1291898,0.1146771,0.1146771,0.1448386
